1700251,"ABREULANDIA"
4300034,"ACEGUA"
4300208,"AJURICABA"
4300471,"ALMIRANTE TAMANDARE DO SUL"
3102209,"ALVARENGA"
4300661,"ANDRE DA ROCHA"
5201207,"ANHANGUERA"
2200806,"ANTONIO ALMEIDA"
3103108,"ANTONIO PRADO DE MINAS"
1300144,"APUI"
5101209,"ARAGUAINHA"
4301552,"AUREA"
3504701,"BALBINOS"
5203104,"BALIZA"
4202081,"BANDEIRANTE"
4301958,"BARRA FUNDA"
4302055,"BENJAMIN CONSTANT DO SUL"
4302204,"BOA VISTA DO BURICA"
4302220,"BOA VISTA DO CADEADO"
4302253,"BOA VISTA DO SUL"
4202438,"BOCAINA DO SUL"
3507209,"BORA"
4302584,"BOZANO"
3109451,"CABECEIRA GRANDE"
4303673,"CAMPESTRE DA SERRA"
4304614,"CANUDOS DO VALE"
4203253,"CAPAO ALTO"
4304622,"CAPAO BONITO DO SUL"
4304853,"CARLOS GOMES"
1703891,"CARRASCO BONITO"
4305132,"CERRO BRANCO"
1704600,"CHAPADA DE AREIA"
4305447,"CHUVISCA"
4305587,"COLINAS"
4305603,"COLORADO"
4305835,"COQUEIRO BAIXO"
4305850,"COQUEIROS DO SUL"
2202851,"CORONEL JOSE DIAS"
4305934,"CORONEL PILAR"
5206909,"DAVINOPOLIS"
4306353,"DEZESSEIS DE NOVEMBRO"
4306429,"DOIS IRMAOS DAS MISSOES"
4205159,"DOUTOR PEDRINHO"
4306759,"DOUTOR RICARDO"
4307450,"ESPERANCA DO SUL"
4107520,"ESPERANCA NOVA"
3557303,"ESTIVA GERBI"
4307815,"ESTRELA VELHA"
2605459,"FERNANDO DE NORONHA"
4308250,"FLORIANO PEIXOTO"
3126208,"FORMOSO"
4308854,"GENTIL"
4309126,"GRAMADO DOS LOUREIROS"
4309258,"GUABIJU"
3518859,"GUATAPARA"
4309753,"IBARAMA"
4310363,"IMIGRANTE"
3521309,"IPUA"
2404804,"IPUEIRA"
4310553,"ITACURUBI"
4310702,"ITATIBA DO SUL"
4209201,"LACERDOPOLIS"
4311270,"LAGOA DOS TRES CANTOS"
4311643,"LINHA NOVA"
3527603,"LUIS ANTONIO"
4210050,"MACIEIRA"
4210209,"MAJOR GERCINO"
2407252,"MAJOR SALES"
4311791,"MARATA"
4311981,"MARIANA PIMENTEL"
4312005,"MARIANO MORO"
4312054,"MARQUES DE SOUZA"
4312179,"MATO QUEIMADO"
5213400,"MOIPORA"
3531001,"MONCOES"
3531209,"MONTE ALEGRE DO SUL"
1713700,"MONTE SANTO DO TOCANTINS"
4312427,"MORMACO"
4312443,"MORRINHOS DO SUL"
4312674,"NICOLAU VERGUEIRO"
4312955,"NOVA BOA VISTA"
3532827,"NOVA CAMPINA"
4313011,"NOVA CANDELARIA"
3532868,"NOVA CASTILHO"
4313391,"NOVO CABRAIS"
4313425,"NOVO MACHADO"
3145802,"ONCA DE PITANGUI"
4314027,"PARAISO DO SUL"
2510659,"PARARI"
4314068,"PASSA SETE"
4314134,"PAULO BENTO"
4314175,"PEDRAS ALTAS"
3149408,"PEDRO TEIXEIRA"
4314753,"POCO DAS ANTAS"
4315073,"PORTO VERA CRUZ"
4315131,"POUSO NOVO"
3540853,"PRACINHA"
1600550,"PRACUUBA"
3540903,"PRADOPOLIS"
4315149,"PRESIDENTE LUCENA"
4315172,"PROTASIO ALVES"
3153806,"QUELUZITO"
2512606,"QUIXABA"
4214300,"RANCHO QUEIMADO"
3154457,"RIACHINHO"
4315552,"RIO DOS INDIOS"
4315958,"ROLADOR"
5107578,"RONDOLANDIA"
4316436,"SALDANHA MARINHO"
4316477,"SALVADOR DAS MISSOES"
4316733,"SANTA CECILIA DO SUL"
3157609,"SANTA FE DE MINAS"
3546702,"SANTA GERTRUDES"
4316972,"SANTA MARGARIDA DO SUL"
1718899,"SANTA RITA DO TOCANTINS"
4215604,"SANTA ROSA DE LIMA"
3547650,"SANTA SALETE"
4317251,"SANTA TEREZA"
3547205,"SANTANA DA PONTE PENSA"
4215695,"SANTIAGO DO SUL"
4317756,"SANTO ANTONIO DO PLANALTO"
4317954,"SANTO EXPEDITO DO SUL"
4216354,"SAO JOAO DO ITAPERIU"
4318432,"SAO JOAO DO POLESINE"
4318499,"SAO JOSE DO INHACORA"
4318614,"SAO JOSE DO SUL"
4319125,"SAO MARTINHO DA SERRA"
4319364,"SAO PEDRO DAS MISSOES"
4319711,"SAO VALENTIM DO SUL"
4319737,"SAO VALERIO DO SUL"
4320230,"SEDE NOVA"
4320263,"SEGREDO"
3165602,"SENADOR CORTES"
3166402,"SERITINGA"
3166600,"SERRA DA SAUDADE"
4320651,"SILVEIRA MARTINS"
4320859,"TABAI"
3168200,"TAPIRAI"
3553856,"TAQUARIVAI"
3553906,"TARABAI"
4217956,"TIGRINHOS"
4321469,"TIO HUGO"
4321477,"TIRADENTES DO SUL"
3169059,"TOCOS DO MOGI"
3554953,"TUIUTI"
1400704,"UIRAMUTA"
3170305,"UMBURATIBA"
4322350,"UNIAO DA SERRA"
3555703,"UNIAO PAULISTA"
4322855,"VESPASIANO CORREA"
4323309,"VILA FLORES"
4323358,"VILA LANGARO"
4323507,"VISTA ALEGRE"
3556958,"VITORIA BRASIL"
4323754,"VITORIA DAS MISSOES"
4323770,"WESTFALIA"
3557154,"ZACARIAS"
