4121257,"RAMILANDIA"
2920007,"MAIQUINIQUE"
5104559,"ITAUBA"
2800209,"AQUIDABA"
4116604,"NOVA AMERICA DA COLINA"
2903607,"BIRITINGA"
1301506,"ENVIRA"
1304237,"TONANTINS"
2916807,"ITARANTIM"
2913705,"INHAMBUPE"
2408409,"OLHO-D'AGUA DO BORGES"
5106315,"NOVO SANTO ANTONIO"
2403756,"FERNANDO PEDROZA"
2919108,"LAMARAO"
2707404,"PORTO DE PEDRAS"
5103601,"DOM AQUINO"
1302207,"JURUA"
2930501,"SERRINHA"
2930758,"SITIO DO MATO"
2406205,"LAGOA D'ANTA"
1504505,"MELGACO"
2204550,"GUARIBAS"
2406007,"JOSE DA PENHA"
2511608,"PILOES"
2409506,"PEDRA GRANDE"
2902104,"ARACI"
2914208,"IRAJUBA"
2802601,"GRACHO CARDOSO"
2701803,"CARNEIROS"
2919009,"LAJEDINHO"
2406155,"JUNDIA"
2922250,"MUQUEM DE SAO FRANCISCO"
2915809,"ITAMBE"
2922805,"NOVA ITARANA"
2513901,"SAO BENTO"
1200344,"MANOEL URBANO"
2906808,"CANSANCAO"
2408953,"RIO DO FOGO"
2205151,"JACOBINA DO PIAUI"
2511905,"PITIMBU"
2703700,"JARAMATAIA"
2933505,"WENCESLAU GUIMARAES"
2511103,"PEDRA LAVRADA"
2915700,"ITAMARI"
2902252,"ARATACA"
2308609,"MONSENHOR TABOSA"
2509057,"MARCACAO"
2701506,"CAMPO GRANDE"
2932309,"UBATA"
2504504,"CONDADO"
2414407,"TOUROS"
2311959,"SALITRE"
2111078,"SAO JOAO DO SOTER"
2706448,"PARIPUEIRA"
1303304,"NOVO ARIPUANA"
1303700,"SANTO ANTONIO DO ICA"
1303502,"PAUINI"
2902609,"BAIXA GRANDE"
2415008,"VILA FLOR"
2703007,"IBATEGUARA"
2405405,"JAPI"
2903102,"BARRA DO ROCHA"
2927606,"SANTA BRIGIDA"
2502052,"BERNARDINO BATISTA"
2903276,"BARROCAS"
2912608,"IBIQUERA"
2106359,"MARAJA DO SENA"
1711951,"LAGOA DO TOCANTINS"
2703502,"JACUIPE"
2900405,"AGUA FRIA"
2514206,"SAO JOSE DA LAGOA TAPADA"
2600500,"AGUAS BELAS"
1300631,"BERURI"
2210300,"SAO JULIAO"
2407807,"MONTE ALEGRE"
1507805,"SENADOR JOSE PORFIRIO"
2916609,"ITAPITANGA"
5104500,"INDIAVAI"
2804409,"NEOPOLIS"
1507755,"SAPUCAIA"
2912103,"IBICARAI"
2406502,"LAGOA NOVA"
1502806,"CURRALINHO"
2412302,"SAO JOSE DO CAMPESTRE"
2912905,"IBIRATAIA"
2409803,"PEDRO VELHO"
2922607,"NILO PECANHA"
2902906,"BARRA DO CHOCA"
2605004,"CUPIRA"
2507101,"ITAPOROROCA"
2708402,"SAO JOSE DA TAPERA"
2516409,"CAMPO DE SANTANA"
2707206,"POCO DAS TRINCHEIRAS"
1501105,"BAGRE"
2405603,"JARDIM DE PIRANHAS"
2209872,"SAO JOAO DA FRONTEIRA"
2410108,"POCO BRANCO"
2407500,"MAXARANGUAPE"
2406304,"LAGOA DE PEDRAS"
2801702,"CRISTINAPOLIS"
2209757,"SAO GONCALO DO GURGUEIA"
2705606,"NOVO LINO"
1507706,"SAO SEBASTIAO DA BOA VISTA"
1200328,"JORDAO"
2700706,"BATALHA"
2206209,"MIGUEL ALVES"
1502004,"CACHOEIRA DO ARARI"
2400901,"ANTONIO MARTINS"
2502003,"BELEM DO BREJO DO CRUZ"
2925402,"POTIRAGUA"
2932804,"UTINGA"
1507201,"SAO DOMINGOS DO CAPIM"
2512762,"RIACHAO DO POCO"
2500809,"ARACAGI"
2414753,"VENHA-VER"
1500859,"ANAPU"
2410900,"RIACHUELO"
2929800,"SAUDE"
2704807,"MARIBONDO"
2920601,"MARAGOGIPE"
2902401,"AURELINO LEAL"
2901304,"ANDARAI"
2506707,"IMACULADA"
4314209,"PEDRO OSORIO"
2207751,"PASSAGEM FRANCA DO PIAUI"
2515906,"SERRARIA"
2202174,"CAMPO LARGO DO PIAUI"
5005681,"MUNDO NOVO"
2703106,"IGACI"
5107875,"SAPEZAL"
2918555,"JUSSARI"
1504950,"NOVA ESPERANCA DO PIRIA"
2703908,"JUNDIA"
2701605,"CANAPI"
2211357,"VARZEA BRANCA"
2911907,"IACU"
2911006,"FLORESTA AZUL"
2703601,"JAPARATINGA"
2900603,"AIQUARA"
2706505,"PASSO DE CAMARAGIBE"
2512804,"RIACHO DOS CAVALOS"
2705903,"OLHO D'AGUA GRANDE"
2506400,"GURINHEM"
2914653,"ITABELA"
5107701,"ROSARIO OESTE"
2708501,"SAO LUIS DO QUITUNDE"
2208106,"PIMENTEIRAS"
1508357,"VITORIA DO XINGU"
2503555,"CACIMBAS"
2201929,"BONFIM DO PIAUI"
1200435,"SANTA ROSA DO PURUS"
2900306,"ACAJUTIBA"
2403905,"FRANCISCO DANTAS"
2509305,"MATARACA"
2414704,"VARZEA"
2412104,"SAO JOAO DO SABUGI"
2705804,"OLHO D'AGUA DO CASADO"
2209302,"SANTA LUZ"
2612604,"SANTA MARIA DA BOA VISTA"
2915304,"ITAGIMIRIM"
2102408,"CAJAPIO"
1508050,"TRAIRAO"
2511202,"PEDRAS DE FOGO"
1505809,"PORTEL"
1301605,"FONTE BOA"
2401651,"BODO"
1501956,"CACHOEIRA DO PIRIA"
2105450,"JATOBA"
2805604,"PORTO DA FOLHA"
5107743,"SANTA CRUZ DO XINGU"
2610103,"PALMEIRINA"
2913507,"IGUAI"
2608404,"JUREMA"
2400802,"ANGICOS"
2917334,"IUIU"
2414902,"VICOSA"
